date,Temp_out,Press_mm_hg,Windspeed,Visibility,lights,Appliances
2016-03-21 11:30,8.35,761.80,3.50,40.00,0,60
2016-03-21 11:40,8.33,761.80,3.70,40.00,0,60
2016-03-21 11:50,8.32,761.80,3.80,40.00,0,70
2016-03-21 12:00,8.30,761.80,4.00,40.00,0,70
2016-03-21 12:10,8.47,761.80,3.80,40.00,0,70
2016-03-21 12:20,8.63,761.70,3.70,40.00,0,60
2016-03-21 12:30,8.80,761.60,3.50,40.00,0,50
2016-03-21 12:40,8.97,761.60,3.30,40.00,0,60
2016-03-21 12:50,9.13,761.50,3.20,40.00,0,50
2016-03-21 13:00,9.30,761.50,3.00,40.00,0,50
2016-03-21 13:10,9.27,761.40,3.00,40.00,0,50
2016-03-21 13:20,9.23,761.40,3.00,40.00,0,60
2016-03-21 13:30,9.20,761.30,3.00,40.00,0,60
2016-03-21 13:40,9.17,761.20,3.00,40.00,0,70
2016-03-21 13:50,9.13,761.20,3.00,40.00,0,40
2016-03-21 14:00,9.10,761.10,3.00,40.00,0,30
2016-03-21 14:10,9.18,761.00,2.70,40.00,0,30
2016-03-21 14:20,9.27,761.00,2.30,40.00,0,30
2016-03-21 14:30,9.35,760.90,2.00,40.00,0,60
2016-03-21 14:40,9.43,760.80,1.70,40.00,0,50
2016-03-21 14:50,9.52,760.80,1.30,40.00,0,60
2016-03-21 15:00,9.60,760.70,1.00,40.00,0,60
2016-03-21 15:10,9.58,760.60,1.20,38.00,0,60
2016-03-21 15:20,9.57,760.60,1.30,36.00,0,50
2016-03-21 15:30,9.55,760.50,1.50,34.00,0,60
2016-03-21 15:40,9.53,760.50,1.70,32.00,0,50
2016-03-21 15:50,9.52,760.50,1.80,30.00,0,50
2016-03-21 16:00,9.50,760.40,2.00,28.00,0,60
2016-03-21 16:10,9.47,760.30,2.20,30.00,0,50
2016-03-21 16:20,9.43,760.30,2.30,32.00,0,70
2016-03-21 16:30,9.40,760.20,2.50,34.00,0,60
2016-03-21 16:40,9.37,760.10,2.70,36.00,0,50
2016-03-21 16:50,9.33,760.10,2.80,38.00,0,50
2016-03-21 17:00,9.30,760.00,3.00,40.00,0,50
2016-03-21 17:10,9.22,760.00,2.80,38.20,0,50
2016-03-21 17:20,9.13,760.10,2.70,36.30,10,50
2016-03-21 17:30,9.05,760.10,2.50,34.50,0,50
2016-03-21 17:40,8.97,760.10,2.30,32.70,30,40
2016-03-21 17:50,8.88,760.20,2.20,30.80,20,40
2016-03-21 18:00,8.80,760.20,2.00,29.00,30,60
2016-03-21 18:10,8.68,760.20,2.00,30.80,20,50
2016-03-21 18:20,8.57,760.10,2.00,32.70,20,90
2016-03-21 18:30,8.45,760.10,2.00,34.50,30,90
2016-03-21 18:40,8.33,760.10,2.00,36.30,30,560
2016-03-21 18:50,8.22,760.00,2.00,38.20,20,410
2016-03-21 19:00,8.10,760.00,2.00,40.00,10,170
2016-03-21 19:10,7.92,760.00,1.80,37.70,10,110
2016-03-21 19:20,7.73,759.90,1.70,35.30,10,130
2016-03-21 19:30,7.55,759.90,1.50,33.00,20,140
2016-03-21 19:40,7.37,759.90,1.30,30.70,30,140
2016-03-21 19:50,7.18,759.80,1.20,28.30,20,140
2016-03-21 20:00,7.00,759.80,1.00,26.00,30,110
2016-03-21 20:10,7.05,759.80,1.20,28.30,30,140
2016-03-21 20:20,7.10,759.90,1.30,30.70,20,140
2016-03-21 20:30,7.15,759.90,1.50,33.00,20,140
2016-03-21 20:40,7.20,759.90,1.70,35.30,30,130
2016-03-21 20:50,7.25,760.00,1.80,37.70,20,120
2016-03-21 21:00,7.30,760.00,2.00,40.00,20,140
2016-03-21 21:10,7.30,760.00,2.20,37.20,20,120
2016-03-21 21:20,7.30,760.00,2.30,34.30,30,120
2016-03-21 21:30,7.30,760.00,2.50,31.50,20,140
2016-03-21 21:40,7.30,760.00,2.70,28.70,20,100
2016-03-21 21:50,7.30,760.00,2.80,25.80,20,70
2016-03-21 22:00,7.30,760.00,3.00,23.00,20,60
2016-03-21 22:10,7.18,759.90,2.80,30.00,30,70
2016-03-21 22:20,7.07,759.90,2.70,37.00,20,70
2016-03-21 22:30,6.95,759.80,2.50,44.00,20,50
2016-03-21 22:40,6.83,759.70,2.30,51.00,20,60
2016-03-21 22:50,6.72,759.70,2.20,58.00,20,30
2016-03-21 23:00,6.60,759.60,2.00,65.00,20,40
2016-03-21 23:10,6.42,759.60,1.80,64.80,30,40
2016-03-21 23:20,6.23,759.60,1.70,64.70,20,60
2016-03-21 23:30,6.05,759.60,1.50,64.50,20,70
2016-03-21 23:40,5.87,759.60,1.30,64.30,20,70
2016-03-21 23:50,5.68,759.60,1.20,64.20,20,70
2016-03-22 00:00,5.50,759.60,1.00,64.00,30,60
2016-03-22 00:10,5.48,759.60,1.00,56.70,20,60
2016-03-22 00:20,5.47,759.60,1.00,49.30,20,60
2016-03-22 00:30,5.45,759.50,1.00,42.00,20,60
2016-03-22 00:40,5.43,759.50,1.00,34.70,10,50
2016-03-22 00:50,5.42,759.50,1.00,27.30,10,60
2016-03-22 01:00,5.40,759.50,1.00,20.00,0,60
2016-03-22 01:10,5.42,759.50,1.20,20.00,0,50
2016-03-22 01:20,5.43,759.40,1.30,20.00,0,60
2016-03-22 01:30,5.45,759.40,1.50,20.00,0,40
2016-03-22 01:40,5.47,759.30,1.70,20.00,0,50
2016-03-22 01:50,5.48,759.30,1.80,20.00,0,50
2016-03-22 02:00,5.50,759.20,2.00,20.00,0,40
2016-03-22 02:10,5.50,759.10,2.00,27.30,0,60
2016-03-22 02:20,5.50,759.10,2.00,34.70,0,50
2016-03-22 02:30,5.50,759.00,2.00,42.00,0,60
2016-03-22 02:40,5.50,759.00,2.00,49.30,0,30
2016-03-22 02:50,5.50,759.00,2.00,56.70,0,40
2016-03-22 03:00,5.50,758.90,2.00,64.00,0,20
2016-03-22 03:10,5.20,758.80,1.80,63.70,0,30
2016-03-22 03:20,4.90,758.80,1.70,63.30,0,40
2016-03-22 03:30,4.60,758.70,1.50,63.00,0,50
2016-03-22 03:40,4.30,758.60,1.30,62.70,0,60
2016-03-22 03:50,4.00,758.60,1.20,62.30,0,60
2016-03-22 04:00,3.70,758.50,1.00,62.00,0,50
2016-03-22 04:10,3.48,758.50,1.00,59.80,0,50
2016-03-22 04:20,3.27,758.50,1.00,57.70,0,50
2016-03-22 04:30,3.05,758.50,1.00,55.50,0,50
2016-03-22 04:40,2.83,758.40,1.00,53.30,0,40
2016-03-22 04:50,2.62,758.40,1.00,51.20,0,50
2016-03-22 05:00,2.40,758.40,1.00,49.00,0,60
2016-03-22 05:10,2.27,758.40,1.00,41.50,0,50
2016-03-22 05:20,2.13,758.30,1.00,34.00,0,50
2016-03-22 05:30,2.00,758.30,1.00,26.50,0,60
2016-03-22 05:40,1.87,758.20,1.00,19.00,0,50
2016-03-22 05:50,1.73,758.10,1.00,11.50,0,40
2016-03-22 06:00,1.60,758.10,1.00,4.00,0,60
2016-03-22 06:10,1.42,758.10,1.00,8.70,0,70
2016-03-22 06:20,1.23,758.10,1.00,13.30,10,60
2016-03-22 06:30,1.05,758.10,1.00,18.00,0,40
2016-03-22 06:40,0.87,758.10,1.00,22.70,0,90
2016-03-22 06:50,0.68,758.10,1.00,27.30,10,30
2016-03-22 07:00,0.50,758.10,1.00,32.00,0,30
2016-03-22 07:10,0.85,758.10,1.00,32.50,0,50
2016-03-22 07:20,1.20,758.10,1.00,33.00,0,50
2016-03-22 07:30,1.55,758.10,1.00,33.50,0,40
2016-03-22 07:40,1.90,758.20,1.00,34.00,0,50
2016-03-22 07:50,2.25,758.20,1.00,34.50,0,60
2016-03-22 08:00,2.60,758.20,1.00,35.00,0,50
2016-03-22 08:10,3.07,758.20,1.00,39.50,0,60
2016-03-22 08:20,3.53,758.20,1.00,44.00,0,50
2016-03-22 08:30,4.00,758.10,1.00,48.50,0,50
2016-03-22 08:40,4.47,758.10,1.00,53.00,0,50
2016-03-22 08:50,4.93,758.10,1.00,57.50,0,50
2016-03-22 09:00,5.40,758.10,1.00,62.00,0,50
2016-03-22 09:10,5.82,758.10,1.20,55.50,0,40
2016-03-22 09:20,6.23,758.10,1.30,49.00,0,60
2016-03-22 09:30,6.65,758.10,1.50,42.50,0,50
2016-03-22 09:40,7.07,758.10,1.70,36.00,0,60
2016-03-22 09:50,7.48,758.10,1.80,29.50,0,40
2016-03-22 10:00,7.90,758.10,2.00,23.00,0,50
2016-03-22 10:10,8.18,758.00,2.00,25.80,0,40
2016-03-22 10:20,8.47,758.00,2.00,28.70,0,30
2016-03-22 10:30,8.75,758.00,2.00,31.50,0,30
2016-03-22 10:40,9.03,757.90,2.00,34.30,0,30
2016-03-22 10:50,9.32,757.90,2.00,37.20,0,50
2016-03-22 11:00,9.60,757.80,2.00,40.00,0,60
2016-03-22 11:10,9.77,757.80,2.00,37.80,0,60
2016-03-22 11:20,9.93,757.70,2.00,35.70,0,40
2016-03-22 11:30,10.10,757.70,2.00,33.50,0,50
2016-03-22 11:40,10.27,757.70,2.00,31.30,0,50
2016-03-22 11:50,10.43,757.60,2.00,29.20,0,50
2016-03-22 12:00,10.60,757.60,2.00,27.00,0,50
2016-03-22 12:10,10.82,757.50,2.20,29.20,0,60
2016-03-22 12:20,11.03,757.50,2.30,31.30,0,60
2016-03-22 12:30,11.25,757.50,2.50,33.50,0,50
2016-03-22 12:40,11.47,757.40,2.70,35.70,0,50
2016-03-22 12:50,11.68,757.40,2.80,37.80,0,50
2016-03-22 13:00,11.90,757.30,3.00,40.00,0,40
2016-03-22 13:10,11.92,757.20,3.00,40.00,0,60
2016-03-22 13:20,11.93,757.20,3.00,40.00,0,50
2016-03-22 13:30,11.95,757.10,3.00,40.00,0,50
2016-03-22 13:40,11.97,757.00,3.00,40.00,0,50
2016-03-22 13:50,11.98,757.00,3.00,40.00,0,70
2016-03-22 14:00,12.00,756.90,3.00,40.00,0,40
2016-03-22 14:10,11.82,756.80,3.30,37.80,0,50
2016-03-22 14:20,11.63,756.80,3.70,35.70,0,50
2016-03-22 14:30,11.45,756.70,4.00,33.50,0,50
2016-03-22 14:40,11.27,756.60,4.30,31.30,0,50
2016-03-22 14:50,11.08,756.60,4.70,29.20,0,30
2016-03-22 15:00,10.90,756.50,5.00,27.00,0,40
2016-03-22 15:10,10.92,756.50,4.80,29.20,0,30
2016-03-22 15:20,10.93,756.40,4.70,31.30,0,40
2016-03-22 15:30,10.95,756.40,4.50,33.50,0,50
2016-03-22 15:40,10.97,756.30,4.30,35.70,0,60
2016-03-22 15:50,10.98,756.30,4.20,37.80,0,40
2016-03-22 16:00,11.00,756.20,4.00,40.00,0,50
2016-03-22 16:10,11.05,756.20,4.00,40.00,0,50
2016-03-22 16:20,11.10,756.20,4.00,40.00,0,50
2016-03-22 16:30,11.15,756.10,4.00,40.00,0,60
2016-03-22 16:40,11.20,756.10,4.00,40.00,0,50
2016-03-22 16:50,11.25,756.10,4.00,40.00,0,60
2016-03-22 17:00,11.30,756.10,4.00,40.00,0,50
2016-03-22 17:10,11.18,756.10,4.20,40.00,0,50
2016-03-22 17:20,11.07,756.00,4.30,40.00,0,40
2016-03-22 17:30,10.95,756.00,4.50,40.00,0,70
2016-03-22 17:40,10.83,756.00,4.70,40.00,0,80
2016-03-22 17:50,10.72,755.90,4.80,40.00,0,90
2016-03-22 18:00,10.60,755.90,5.00,40.00,0,100
2016-03-22 18:10,10.27,755.90,4.80,37.80,0,100
2016-03-22 18:20,9.93,756.00,4.70,35.70,0,120
2016-03-22 18:30,9.60,756.00,4.50,33.50,0,110
2016-03-22 18:40,9.27,756.00,4.30,31.30,0,320
2016-03-22 18:50,8.93,756.10,4.20,29.20,0,620
2016-03-22 19:00,8.60,756.10,4.00,27.00,0,450
2016-03-22 19:10,8.25,756.10,3.80,26.70,0,240
2016-03-22 19:20,7.90,756.10,3.70,26.30,10,100
2016-03-22 19:30,7.55,756.10,3.50,26.00,10,120
2016-03-22 19:40,7.20,756.10,3.30,25.70,0,130
2016-03-22 19:50,6.85,756.10,3.20,25.30,20,140
2016-03-22 20:00,6.50,756.10,3.00,25.00,20,140
2016-03-22 20:10,6.42,756.10,2.70,24.50,30,160
2016-03-22 20:20,6.33,756.10,2.30,24.00,20,110
2016-03-22 20:30,6.25,756.10,2.00,23.50,30,120
2016-03-22 20:40,6.17,756.20,1.70,23.00,20,130
2016-03-22 20:50,6.08,756.20,1.30,22.50,20,140
2016-03-22 21:00,6.00,756.20,1.00,22.00,20,130
2016-03-22 21:10,5.83,756.20,1.00,28.80,0,150
2016-03-22 21:20,5.67,756.20,1.00,35.70,10,140
2016-03-22 21:30,5.50,756.10,1.00,42.50,0,130
2016-03-22 21:40,5.33,756.10,1.00,49.30,0,120
2016-03-22 21:50,5.17,756.10,1.00,56.20,0,110
2016-03-22 22:00,5.00,756.10,1.00,63.00,0,80
2016-03-22 22:10,5.13,756.10,1.50,62.70,0,60
2016-03-22 22:20,5.27,756.10,2.00,62.30,10,40
2016-03-22 22:30,5.40,756.10,2.50,62.00,0,40
2016-03-22 22:40,5.53,756.20,3.00,61.70,0,50
2016-03-22 22:50,5.67,756.20,3.50,61.30,0,70
2016-03-22 23:00,5.80,756.20,4.00,61.00,0,60
2016-03-22 23:10,5.78,756.20,3.80,61.10,0,50
2016-03-22 23:20,5.77,756.20,3.70,61.20,0,40
2016-03-22 23:30,5.75,756.20,3.50,61.30,0,60
2016-03-22 23:40,5.73,756.20,3.30,61.30,0,50
2016-03-22 23:50,5.72,756.20,3.20,61.40,0,60
2016-03-23 00:00,5.70,756.10,3.00,61.50,0,60
2016-03-23 00:10,5.68,756.10,2.80,61.60,0,60
2016-03-23 00:20,5.67,756.10,2.70,61.70,0,50
2016-03-23 00:30,5.65,756.10,2.50,61.80,0,50
2016-03-23 00:40,5.63,756.10,2.30,61.80,0,50
2016-03-23 00:50,5.62,756.10,2.20,61.90,0,50
2016-03-23 01:00,5.60,756.10,2.00,62.00,0,50
2016-03-23 01:10,5.57,756.10,2.00,62.00,0,40
2016-03-23 01:20,5.53,756.00,2.00,62.00,0,60
2016-03-23 01:30,5.50,756.00,2.00,62.00,0,60
2016-03-23 01:40,5.47,756.00,2.00,62.00,0,50
2016-03-23 01:50,5.43,755.90,2.00,62.00,0,60
2016-03-23 02:00,5.40,755.90,2.00,62.00,0,50
2016-03-23 02:10,5.35,755.90,2.00,60.30,0,40
2016-03-23 02:20,5.30,755.90,2.00,58.70,0,30
2016-03-23 02:30,5.25,755.90,2.00,57.00,0,20
2016-03-23 02:40,5.20,755.80,2.00,55.30,0,40
2016-03-23 02:50,5.15,755.80,2.00,53.70,0,40
2016-03-23 03:00,5.10,755.80,2.00,52.00,0,60
2016-03-23 03:10,5.08,755.80,2.00,50.30,0,60
2016-03-23 03:20,5.07,755.80,2.00,48.70,0,50
2016-03-23 03:30,5.05,755.80,2.00,47.00,0,40
2016-03-23 03:40,5.03,755.80,2.00,45.30,0,60
2016-03-23 03:50,5.02,755.80,2.00,43.70,0,40
2016-03-23 04:00,5.00,755.80,2.00,42.00,0,50
2016-03-23 04:10,5.03,755.80,2.00,40.70,0,50
2016-03-23 04:20,5.07,755.80,2.00,39.30,0,50
2016-03-23 04:30,5.10,755.80,2.00,38.00,0,60
2016-03-23 04:40,5.13,755.80,2.00,36.70,0,60
2016-03-23 04:50,5.17,755.80,2.00,35.30,0,50
2016-03-23 05:00,5.20,755.80,2.00,34.00,0,50
2016-03-23 05:10,5.22,755.80,2.00,33.80,0,50
2016-03-23 05:20,5.23,755.80,2.00,33.70,0,40
2016-03-23 05:30,5.25,755.80,2.00,33.50,0,50
2016-03-23 05:40,5.27,755.80,2.00,33.30,0,50
2016-03-23 05:50,5.28,755.80,2.00,33.20,0,60
2016-03-23 06:00,5.30,755.80,2.00,33.00,0,60
2016-03-23 06:10,5.30,755.90,2.00,32.70,0,80
2016-03-23 06:20,5.30,755.90,2.00,32.30,0,40
2016-03-23 06:30,5.30,756.00,2.00,32.00,10,290
2016-03-23 06:40,5.30,756.00,2.00,31.70,0,130
2016-03-23 06:50,5.30,756.00,2.00,31.30,0,330
2016-03-23 07:00,5.30,756.10,2.00,31.00,0,80
2016-03-23 07:10,5.38,756.10,2.20,33.50,0,280
2016-03-23 07:20,5.47,756.10,2.30,36.00,0,150
2016-03-23 07:30,5.55,756.10,2.50,38.50,0,60
2016-03-23 07:40,5.63,756.10,2.70,41.00,0,70
2016-03-23 07:50,5.72,756.10,2.80,43.50,0,50
2016-03-23 08:00,5.80,756.10,3.00,46.00,0,110
2016-03-23 08:10,5.92,756.10,2.80,48.20,0,410
2016-03-23 08:20,6.03,756.10,2.70,50.30,0,160
2016-03-23 08:30,6.15,756.10,2.50,52.50,0,70
2016-03-23 08:40,6.27,756.20,2.30,54.70,10,80
2016-03-23 08:50,6.38,756.20,2.20,56.80,0,60
2016-03-23 09:00,6.50,756.20,2.00,59.00,0,100
2016-03-23 09:10,6.65,756.20,2.20,59.80,0,80
2016-03-23 09:20,6.80,756.20,2.30,60.70,10,60
2016-03-23 09:30,6.95,756.10,2.50,61.50,0,80
2016-03-23 09:40,7.10,756.10,2.70,62.30,0,60
2016-03-23 09:50,7.25,756.10,2.80,63.20,0,60
2016-03-23 10:00,7.40,756.10,3.00,64.00,0,80
2016-03-23 10:10,7.52,756.10,3.20,57.30,0,100
2016-03-23 10:20,7.63,756.10,3.30,50.70,0,80
2016-03-23 10:30,7.75,756.10,3.50,44.00,0,110
2016-03-23 10:40,7.87,756.20,3.70,37.30,0,60
2016-03-23 10:50,7.98,756.20,3.80,30.70,0,40
2016-03-23 11:00,8.10,756.20,4.00,24.00,0,40
2016-03-23 11:10,8.25,756.20,4.00,26.70,0,60
2016-03-23 11:20,8.40,756.20,4.00,29.30,0,70
2016-03-23 11:30,8.55,756.30,4.00,32.00,20,90
2016-03-23 11:40,8.70,756.30,4.00,34.70,20,100
2016-03-23 11:50,8.85,756.30,4.00,37.30,10,100
2016-03-23 12:00,9.00,756.30,4.00,40.00,0,50
2016-03-23 12:10,9.02,756.30,4.20,40.00,0,50
2016-03-23 12:20,9.03,756.30,4.30,40.00,0,50
2016-03-23 12:30,9.05,756.30,4.50,40.00,0,50
2016-03-23 12:40,9.07,756.20,4.70,40.00,0,50
2016-03-23 12:50,9.08,756.20,4.80,40.00,0,50
2016-03-23 13:00,9.10,756.20,5.00,40.00,0,50
2016-03-23 13:10,9.05,756.20,4.80,40.00,0,60
2016-03-23 13:20,9.00,756.20,4.70,40.00,0,60
2016-03-23 13:30,8.95,756.20,4.50,40.00,0,60
2016-03-23 13:40,8.90,756.20,4.30,40.00,0,80
2016-03-23 13:50,8.85,756.20,4.20,40.00,0,90
2016-03-23 14:00,8.80,756.20,4.00,40.00,0,90
2016-03-23 14:10,8.77,756.10,4.20,40.00,0,90
2016-03-23 14:20,8.73,756.10,4.30,40.00,0,100
2016-03-23 14:30,8.70,756.00,4.50,40.00,0,100
2016-03-23 14:40,8.67,755.90,4.70,40.00,0,90
2016-03-23 14:50,8.63,755.90,4.80,40.00,0,90
2016-03-23 15:00,8.60,755.80,5.00,40.00,0,60
2016-03-23 15:10,8.55,755.80,5.00,40.00,0,80
2016-03-23 15:20,8.50,755.80,5.00,40.00,0,60
2016-03-23 15:30,8.45,755.80,5.00,40.00,0,70
2016-03-23 15:40,8.40,755.80,5.00,40.00,0,90
2016-03-23 15:50,8.35,755.80,5.00,40.00,10,100
2016-03-23 16:00,8.30,755.80,5.00,40.00,0,120
2016-03-23 16:10,8.42,755.80,5.00,40.00,0,120
2016-03-23 16:20,8.53,755.80,5.00,40.00,0,110
2016-03-23 16:30,8.65,755.80,5.00,40.00,10,90
2016-03-23 16:40,8.77,755.80,5.00,40.00,20,100
2016-03-23 16:50,8.88,755.80,5.00,40.00,10,110
2016-03-23 17:00,9.00,755.80,5.00,40.00,10,100
2016-03-23 17:10,8.93,755.80,5.00,40.00,10,110
2016-03-23 17:20,8.87,755.80,5.00,40.00,10,100
2016-03-23 17:30,8.80,755.90,5.00,40.00,10,90
2016-03-23 17:40,8.73,755.90,5.00,40.00,10,100
2016-03-23 17:50,8.67,755.90,5.00,40.00,10,110
2016-03-23 18:00,8.60,755.90,5.00,40.00,10,100
2016-03-23 18:10,8.50,756.00,4.50,40.00,10,190
2016-03-23 18:20,8.40,756.00,4.00,40.00,20,210
2016-03-23 18:30,8.30,756.00,3.50,40.00,10,140
2016-03-23 18:40,8.20,756.10,3.00,40.00,10,100
2016-03-23 18:50,8.10,756.10,2.50,40.00,10,120
2016-03-23 19:00,8.00,756.20,2.00,40.00,10,90
2016-03-23 19:10,8.00,756.20,2.30,40.00,10,200
2016-03-23 19:20,8.00,756.30,2.70,40.00,10,140
2016-03-23 19:30,8.00,756.30,3.00,40.00,10,100
2016-03-23 19:40,8.00,756.30,3.30,40.00,20,120
2016-03-23 19:50,8.00,756.40,3.70,40.00,10,130
2016-03-23 20:00,8.00,756.40,4.00,40.00,10,150
2016-03-23 20:10,7.90,756.40,3.70,40.00,20,140
2016-03-23 20:20,7.80,756.50,3.30,40.00,10,120
2016-03-23 20:30,7.70,756.50,3.00,40.00,10,140
2016-03-23 20:40,7.60,756.50,2.70,40.00,20,120
2016-03-23 20:50,7.50,756.60,2.30,40.00,10,110
2016-03-23 21:00,7.40,756.60,2.00,40.00,10,90
2016-03-23 21:10,7.33,756.60,2.00,40.00,20,90
2016-03-23 21:20,7.27,756.70,2.00,40.00,20,90
2016-03-23 21:30,7.20,756.70,2.00,40.00,30,90
2016-03-23 21:40,7.13,756.70,2.00,40.00,40,80
2016-03-23 21:50,7.07,756.80,2.00,40.00,30,80
2016-03-23 22:00,7.00,756.80,2.00,40.00,30,60
2016-03-23 22:10,6.82,756.80,2.00,38.20,20,70
2016-03-23 22:20,6.63,756.90,2.00,36.30,30,50
2016-03-23 22:30,6.45,756.90,2.00,34.50,20,80
2016-03-23 22:40,6.27,756.90,2.00,32.70,20,50
2016-03-23 22:50,6.08,757.00,2.00,30.80,20,70
2016-03-23 23:00,5.90,757.00,2.00,29.00,20,60
2016-03-23 23:10,5.90,757.00,1.80,28.50,30,60
2016-03-23 23:20,5.90,757.00,1.70,28.00,20,50
2016-03-23 23:30,5.90,757.00,1.50,27.50,10,40
2016-03-23 23:40,5.90,756.90,1.30,27.00,0,20
2016-03-23 23:50,5.90,756.90,1.20,26.50,0,50
2016-03-24 00:00,5.90,756.90,1.00,26.00,0,50
2016-03-24 00:10,5.98,756.90,1.20,26.50,0,50
2016-03-24 00:20,6.07,756.90,1.30,27.00,0,50
2016-03-24 00:30,6.15,756.90,1.50,27.50,0,50
2016-03-24 00:40,6.23,756.90,1.70,28.00,0,60
2016-03-24 00:50,6.32,756.90,1.80,28.50,0,50
2016-03-24 01:00,6.40,756.90,2.00,29.00,0,60
2016-03-24 01:10,6.27,756.90,1.80,27.80,0,50
2016-03-24 01:20,6.13,756.80,1.70,26.70,0,50
2016-03-24 01:30,6.00,756.80,1.50,25.50,0,50
2016-03-24 01:40,5.87,756.80,1.30,24.30,0,50
2016-03-24 01:50,5.73,756.70,1.20,23.20,0,50
2016-03-24 02:00,5.60,756.70,1.00,22.00,0,50
2016-03-24 02:10,5.58,756.70,1.00,29.20,0,50
2016-03-24 02:20,5.57,756.70,1.00,36.30,0,60
2016-03-24 02:30,5.55,756.60,1.00,43.50,0,60
2016-03-24 02:40,5.53,756.60,1.00,50.70,0,50
2016-03-24 02:50,5.52,756.60,1.00,57.80,0,40
2016-03-24 03:00,5.50,756.60,1.00,65.00,0,50
2016-03-24 03:10,5.42,756.60,1.00,65.00,0,50
2016-03-24 03:20,5.33,756.60,1.00,65.00,0,50
2016-03-24 03:30,5.25,756.50,1.00,65.00,0,50
2016-03-24 03:40,5.17,756.50,1.00,65.00,0,50
2016-03-24 03:50,5.08,756.50,1.00,65.00,0,50
2016-03-24 04:00,5.00,756.50,1.00,65.00,0,40
2016-03-24 04:10,5.07,756.50,1.20,65.00,0,20
2016-03-24 04:20,5.13,756.40,1.30,65.00,0,30
2016-03-24 04:30,5.20,756.40,1.50,65.00,0,30
2016-03-24 04:40,5.27,756.30,1.70,65.00,0,50
2016-03-24 04:50,5.33,756.30,1.80,65.00,0,50
2016-03-24 05:00,5.40,756.20,2.00,65.00,0,60
2016-03-24 05:10,5.42,756.20,2.00,65.00,0,60
2016-03-24 05:20,5.43,756.20,2.00,65.00,0,50
2016-03-24 05:30,5.45,756.20,2.00,65.00,0,50
2016-03-24 05:40,5.47,756.20,2.00,65.00,0,50
2016-03-24 05:50,5.48,756.20,2.00,65.00,0,50
2016-03-24 06:00,5.50,756.20,2.00,65.00,0,50
2016-03-24 06:10,5.52,756.20,2.00,65.00,0,80
2016-03-24 06:20,5.53,756.20,2.00,65.00,0,50
2016-03-24 06:30,5.55,756.30,2.00,65.00,10,50
2016-03-24 06:40,5.57,756.30,2.00,65.00,0,70
2016-03-24 06:50,5.58,756.30,2.00,65.00,0,60
2016-03-24 07:00,5.60,756.30,2.00,65.00,0,100
2016-03-24 07:10,5.72,756.40,1.80,57.50,0,60
2016-03-24 07:20,5.83,756.40,1.70,50.00,0,50
2016-03-24 07:30,5.95,756.50,1.50,42.50,0,40
2016-03-24 07:40,6.07,756.50,1.30,35.00,0,40
2016-03-24 07:50,6.18,756.50,1.20,27.50,0,30
2016-03-24 08:00,6.30,756.60,1.00,20.00,0,30
2016-03-24 08:10,6.33,756.60,1.30,20.30,0,40
2016-03-24 08:20,6.37,756.60,1.70,20.70,0,20
2016-03-24 08:30,6.40,756.60,2.00,21.00,0,60
2016-03-24 08:40,6.43,756.70,2.30,21.30,0,50
2016-03-24 08:50,6.47,756.70,2.70,21.70,20,60
2016-03-24 09:00,6.50,756.70,3.00,22.00,20,60
2016-03-24 09:10,6.58,756.70,2.80,22.30,20,60
2016-03-24 09:20,6.67,756.80,2.70,22.70,30,60
2016-03-24 09:30,6.75,756.80,2.50,23.00,20,60
2016-03-24 09:40,6.83,756.80,2.30,23.30,20,70
2016-03-24 09:50,6.92,756.90,2.20,23.70,20,60
2016-03-24 10:00,7.00,756.90,2.00,24.00,20,70
2016-03-24 10:10,7.13,756.90,2.20,24.00,30,60
2016-03-24 10:20,7.27,756.90,2.30,24.00,20,60
2016-03-24 10:30,7.40,756.90,2.50,24.00,20,60
2016-03-24 10:40,7.53,756.90,2.70,24.00,20,60
2016-03-24 10:50,7.67,756.90,2.80,24.00,20,60
2016-03-24 11:00,7.80,756.90,3.00,24.00,20,70
2016-03-24 11:10,7.93,756.90,3.20,23.50,10,70
2016-03-24 11:20,8.07,756.90,3.30,23.00,0,50
2016-03-24 11:30,8.20,756.90,3.50,22.50,0,50
2016-03-24 11:40,8.33,756.90,3.70,22.00,0,20
2016-03-24 11:50,8.47,756.90,3.80,21.50,0,30
2016-03-24 12:00,8.60,756.90,4.00,21.00,0,30
2016-03-24 12:10,8.68,756.90,4.00,28.30,0,30
2016-03-24 12:20,8.77,756.80,4.00,35.70,0,60
2016-03-24 12:30,8.85,756.80,4.00,43.00,0,50
2016-03-24 12:40,8.93,756.80,4.00,50.30,0,60
2016-03-24 12:50,9.02,756.70,4.00,57.70,0,50
2016-03-24 13:00,9.10,756.70,4.00,65.00,0,50
2016-03-24 13:10,9.17,756.60,4.20,65.00,0,40
2016-03-24 13:20,9.23,756.60,4.30,65.00,0,50
2016-03-24 13:30,9.30,756.50,4.50,65.00,0,50
2016-03-24 13:40,9.37,756.50,4.70,65.00,0,50
2016-03-24 13:50,9.43,756.50,4.80,65.00,0,50
2016-03-24 14:00,9.50,756.40,5.00,65.00,0,50
2016-03-24 14:10,9.50,756.40,4.80,64.80,0,50
2016-03-24 14:20,9.50,756.30,4.70,64.70,0,60
